source,pathway,pathway_clean,NES,padj,size
Reactome,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT,0.6995774825192198,1,27
Reactome,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,TNFR2 NON CANONICAL NF KB PATHWAY,-0.7865465679730459,1,57
Reactome,REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,TNFS BIND THEIR PHYSIOLOGICAL RECEPTORS,-0.9384632036001287,1,26
Reactome,REACTOME_TNF_SIGNALING,TNF SIGNALING,-0.5723302118054939,1,24
Reactome,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,TOLL LIKE RECEPTOR 9 TLR9 CASCADE,-1.0813790650354334,1,47
Reactome,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,TOLL LIKE RECEPTOR CASCADES,-0.9048103257109952,1,85
Reactome,REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,TOLL LIKE RECEPTOR TLR1 TLR2 CASCADE,-1.0545847543202473,1,55
Reactome,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,TP53 REGULATES TRANSCRIPTION OF CELL CYCLE GENES,1.1300360793394506,1,15
Reactome,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,TP53 REGULATES TRANSCRIPTION OF CELL DEATH GENES,-1.0856310039523915,1,19
Reactome,REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,TRAF6 MEDIATED IRF7 ACTIVATION,0.9111122375261855,1,16
Reactome,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,TRANSCRIPTIONAL ACTIVITY OF SMAD2 SMAD3 SMAD4 HETEROTRIMER,-0.9818264962300582,1,23
Reactome,REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,TRANSCRIPTIONAL AND POST TRANSLATIONAL REGULATION OF MITF M EXPRESSION AND ACTIVITY,0.9152807079953204,1,28
Reactome,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,TRANSCRIPTIONAL REGULATION BY MECP2,0.5962967711643661,1,24
Reactome,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,TRANSCRIPTIONAL REGULATION BY RUNX1,-0.7358209234340937,1,65
Reactome,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,TRANSCRIPTIONAL REGULATION BY RUNX2,-0.7024968598843188,1,51
Reactome,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,TRANSCRIPTIONAL REGULATION BY RUNX3,-0.8039294891397495,1,45
Reactome,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,TRANSCRIPTIONAL REGULATION BY THE AP 2 TFAP2 FAMILY OF TRANSCRIPTION FACTORS,1.0388210192796854,1,16
Reactome,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,TRANSCRIPTIONAL REGULATION BY TP53,-0.9237609640426885,1,114
Reactome,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,TRANSCRIPTIONAL REGULATION BY VENTX,-0.8565128889440938,1,16
Reactome,REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,TRANSCRIPTION COUPLED NUCLEOTIDE EXCISION REPAIR TC NER,-0.9402928143047721,1,20
Reactome,REACTOME_TRANSLATION,TRANSLATION,0.8077192326785518,1,74
Reactome,REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,TRANSLATION OF SARS COV 1 STRUCTURAL PROTEINS,-1.0568485182405765,1,15
Reactome,REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,TRANSLATION OF SARS COV 2 STRUCTURAL PROTEINS,-1.2279791490767136,1,24
Reactome,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,TRANSLOCATION OF SLC2A4 GLUT4 TO THE PLASMA MEMBRANE,-1.0507358481298934,1,18
Reactome,REACTOME_TRANSPORT_OF_SMALL_MOLECULES,TRANSPORT OF SMALL MOLECULES,0.8308463577695755,1,143
Reactome,REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION,-1.0468049446602894,1,67
Reactome,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,TRANS GOLGI NETWORK VESICLE BUDDING,-0.9074979300762172,1,34
Reactome,REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS,TURBULENT OSCILLATORY DISTURBED FLOW SHEAR STRESS ACTIVATES SIGNALING BY PIEZO1 AND INTEGRINS IN ENDOTHELIAL CELLS,-0.8380722302460749,1,15
Reactome,REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D,UBIQUITIN DEPENDENT DEGRADATION OF CYCLIN D,0.826171480154608,1,19
Reactome,REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A,UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A,0.8427987031537715,1,26
Reactome,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,UB SPECIFIC PROCESSING PROTEASES,0.742729531961405,1,60
Reactome,REACTOME_UCH_PROTEINASES,UCH PROTEINASES,0.9632710230250944,1,27
Reactome,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,UNFOLDED PROTEIN RESPONSE UPR,0.8686644080734434,1,36
Reactome,REACTOME_VESICLE_MEDIATED_TRANSPORT,VESICLE MEDIATED TRANSPORT,-0.8989691095271088,1,228
Reactome,REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,VIF MEDIATED DEGRADATION OF APOBEC3G,0.7836372832071258,1,20
Reactome,REACTOME_VIRAL_INFECTION_PATHWAYS,VIRAL INFECTION PATHWAYS,-0.8040959730867173,1,337
