gene,target,full_name,beta,se,t_stat,p_value,FDR
ANGPTL7,ANGL7,Angiopoietin-related protein 7,0.05048774446813678,0.032514816083645696,1.552761188568774,0.12072739984221813,0.852608709539132
SCO1,SCO1,"Protein SCO1 homolog, mitochondrial",-0.03813552741557522,0.024558242509114227,-1.552860608873868,0.12070364106605946,0.852608709539132
STX7,Syntaxin-7,Syntaxin-7,-0.08328601752600584,0.053622085972048185,-1.553203610344825,0.12062170107096366,0.852608709539132
DEFB118,DB118,Beta-defensin 118,-0.059199541966335846,0.0381194395288755,-1.5530013740493787,0.1206700082448228,0.852608709539132
GALNT13,GLT13,Polypeptide N-acetylgalactosaminyltransferase 13,-0.05353669333239343,0.03458750325204224,-1.547862328837868,0.12190264033506566,0.8540348229808011
GABARAP,GBRAP,Gamma-aminobutyric acid receptor-associated protein,0.05096188509115976,0.03291889014754617,1.5481045947400673,0.12184431084709807,0.8540348229808011
ADAMTS4,ADAMTS-4,A disintegrin and metalloproteinase with thrombospondin motifs 4,-0.0524065409855086,0.03386220941613363,-1.5476409215206002,0.12195596688880289,0.8540348229808011
ERAP1,ARTS1,Endoplasmic reticulum aminopeptidase 1,0.09240574221504028,0.05982146322094828,1.544692109481562,0.1226679384281872,0.8578141368454271
MGP,MGP,Matrix Gla protein,0.03720685842530613,0.024104789411412496,1.54354629655841,0.12294546299228112,0.8585490325926616
EFNB3,Ephrin-B3,Ephrin-B3:Extracellular domain,0.06917239040312168,0.0448399005396617,1.5426526279186872,0.12316225691114706,0.858858371373391
TCEAL8,TCAL8,Transcription elongation factor A protein-like 8,-0.04801486818562441,0.031175255106050202,-1.5401595920318911,0.12376861924669447,0.8618796576633452
HMGCS2,HMCS2,"Hydroxymethylglutaryl-CoA synthase, mitochondrial",-0.09017545140152565,0.058576548078958623,-1.5394463203938389,0.12394253142037003,0.8618852848352268
GUCA1A,GUC1A,Guanylyl cyclase-activating protein 1,-0.041944019063427464,0.02744894960110101,-1.528073739541022,0.1267412941004467,0.8644501321978726
CYB5D2,NEUFC,Neuferricin,-0.06620210529212167,0.04357040347721496,-1.5194283276890448,0.1289016718510238,0.8644501321978726
FAH,FAAA,Fumarylacetoacetase,-0.05018219304366776,0.03298129524645063,-1.5215349387792234,0.12837263527402537,0.8644501321978726
TPPP2,TPPP2,Tubulin polymerization-promoting protein family member 2,-0.046754570755281624,0.03045950789110529,-1.5349745938914128,0.125037196117638,0.8644501321978726
SAP30,SAP30,Histone deacetylase complex subunit SAP30,-0.09884381092505065,0.06468283875152972,-1.528130379446481,0.12672723413359066,0.8644501321978726
ELF5,ELF5,ETS-related transcription factor Elf-5,-0.049084538689007216,0.032018437198152415,-1.5330085720685824,0.1255208539421596,0.8644501321978726
TCEA2,TCEA2,Transcription elongation factor A protein 2,0.042093245506360906,0.027623536584340806,1.5238181171277927,0.12780116681992826,0.8644501321978726
RAP1GAP,RPGP1,Rap1 GTPase-activating protein 1,-0.05623453079718535,0.03666363806524529,-1.533795710537847,0.1253270363734816,0.8644501321978726
RMI1,RMI1,RecQ-mediated genome instability protein 1,0.03281778218048835,0.0215725216194027,1.5212770560383384,0.12843730686652213,0.8644501321978726
KLRK1,NKG2D,NKG2-D type II integral membrane protein,0.0533321133139615,0.034907484891102805,1.5278131174542098,0.12680600510718668,0.8644501321978726
MZF1,MZF1,Myeloid zinc finger 1,0.04483636742860113,0.029512060603972826,1.5192557385357697,0.12894508948932001,0.8644501321978726
LEFTY2,Lefty-A,Left-right determination factor 2,-0.07306481782800918,0.04806946862481008,-1.5199838882824317,0.12876198866812755,0.8644501321978726
HAO1,HAOX1,Hydroxyacid oxidase 1,-0.08505673644693264,0.05604663503103029,-1.5176064789588326,0.12936056176595195,0.8644501321978726
CLIC2,CLIC2,Chloride intracellular channel protein 2,0.042543531425100214,0.027844469569066894,1.5278987922385445,0.12678472969707655,0.8644501321978726
BAG2,BAG-2,BAG family molecular chaperone regulator 2,-0.06706402549923185,0.043709801676054684,-1.5343017567606854,0.12520255569447142,0.8644501321978726
PTP4A3,PRL-3,Protein tyrosine phosphatase type IVA 3,-0.057047601036592954,0.03744783243036688,-1.5233886004662955,0.12790852122270993,0.8644501321978726
KAT2A,GCNL2,Histone acetyltransferase KAT2A,-0.06748782971468642,0.044402722048451755,-1.5199029834487277,0.12878232303539294,0.8644501321978726
CD81,CD81,CD81 antigen,-0.050633716733790926,0.03339321496791808,-1.5162875686703523,0.12969356271375995,0.8644501321978726
NTF3,Neurotrophin-3,Neurotrophin-3,-0.06756879422168316,0.044544732809597545,-1.5168750592915192,0.12954514977135131,0.8644501321978726
CD83,CD83,CD83 antigen,-0.0771868754608151,0.05035309906111647,-1.532912112661207,0.1255446212746006,0.8644501321978726
IL20RA,IL-20 Ra,Interleukin-20 receptor subunit alpha,-0.04473756832119285,0.029197089648438854,-1.5322612239739084,0.12570509024595936,0.8644501321978726
LAT2,NTAL,Linker for activation of T-cells family member 2,-0.058906698167893214,0.03852320309116084,-1.5291225402128976,0.1264811429036107,0.8644501321978726
GIP,GIP,Gastric inhibitory polypeptide,-0.055346428323768966,0.036400402557636685,-1.52048945711886,0.12863497714966943,0.8644501321978726
IFNGR1,IFN-g R1,Interferon gamma receptor 1,-0.05106297555403678,0.03352596905618632,-1.5230872362991241,0.12798388679240838,0.8644501321978726
S100A12,S100A12,Protein S100-A12,0.06459727230143837,0.04217010636932045,1.531826164622485,0.1258124382080184,0.8644501321978726
CDY1,CDY1,Testis-specific chromodomain protein Y 1,-0.047016036511992876,0.030957007031567004,-1.5187526515095728,0.12907171420662536,0.8644501321978726
QPCT,Glutaminyl cyclase,Glutaminyl-peptide cyclotransferase,-0.06596943834269652,0.043000672910952685,-1.534148976675513,0.12524012740282475,0.8644501321978726
TRAPPC5,TPPC5,Trafficking protein particle complex subunit 5,-0.041600556297367454,0.02718948726002226,-1.5300235675475329,0.12625797892683005,0.8644501321978726
POMC,Corticotropin-lipotropin,Pro-opiomelanocortin,-0.06001103414364972,0.03952497566145895,-1.5183066691212883,0.12918404679319828,0.8644501321978726
MAN2B2,MA2B2,Epididymis-specific alpha-mannosidase,-0.0478737058225761,0.03143860991552487,-1.522767894357038,0.12806378598913162,0.8644501321978726
TPSAB1,TRYB1,Tryptase beta-1,-0.05480387289168371,0.03593147403457055,-1.5252330822541698,0.12744800330559986,0.8644501321978726
DUS2,DUS2L,tRNA-dihydrouridine(20) synthase [NAD(P)+]-like,0.053360269484430456,0.035213557329692335,1.515333114028689,0.12993496050806758,0.8649012946118562
RSPO4,RSPO4,R-spondin-4,0.0479341524739017,0.03166381528030665,1.5138463905742403,0.1303116735144383,0.8662507642568601
CREG1,CREG1,Protein CREG1,-0.04576865019657973,0.03026427547454215,-1.5122995505073178,0.13070451924757573,0.8677037351115727
ICAM3,sICAM-3,Intercellular adhesion molecule 3,0.058272371022947786,0.03857334254320148,1.5106902119691528,0.13111421310735602,0.8692645366997678
PSG6,PSG6,Pregnancy-specific beta-1-glycoprotein 6,0.038679197250912845,0.02564292935132995,1.508376703806922,0.13170491527802855,0.872019645171947
PYGL,PYGL,"Glycogen phosphorylase, liver form",-0.09588982129935723,0.0637359470601693,-1.5044857058267822,0.13270304832088192,0.8774614576224052
METTL24,MET24,Methyltransferase-like protein 24,-0.06323402073044325,0.042066773443935834,-1.5031820972606302,0.13303876307638582,0.8778014159907265
EGLN1,EGLN1,Egl nine homolog 1,-0.0496551760770649,0.03303919623775442,-1.502917193255541,0.1331070634812208,0.8778014159907265
HYAL1,HYAL1,Hyaluronidase-1,-0.02399699344546631,0.015982307203821117,-1.5014724181830899,0.1334800493203454,0.8790967798492061
LIN7B,LIN7B,Protein lin-7 homolog B,-0.061433602712804826,0.041066941660730036,-1.495938100780226,0.13491629425131715,0.879251608739932
NCALD,NCALD,Neurocalcin-delta,-0.05356299866912496,0.03572744047501241,-1.4992117531225515,0.1340652908984415,0.879251608739932
IRAK4,IRAK4,Interleukin-1 receptor-associated kinase 4,-0.11207610729539882,0.07485602084160617,-1.4972223481201279,0.13458195044052412,0.879251608739932
CRIP1,CRIP1,Cysteine-rich protein 1,-0.04758326245804979,0.03177304647379278,-1.4975983652463944,0.13448417877163837,0.879251608739932
ADPGK,ADPGK,ADP-dependent glucokinase,-0.03265076213934355,0.021818181212568687,-1.4964933062584793,0.13477167204228244,0.879251608739932
KAL1,KALM,Anosmin-1,-0.04400256417175412,0.029412140922447885,-1.4960680450898614,0.13488243506388103,0.879251608739932
SYT11,SYT11,Synaptotagmin-11,-0.04474510867485197,0.02984543512818663,-1.4992278880395276,0.13406110685831257,0.879251608739932
DGCR6,DGCR6,Protein DGCR6,0.07696435890755852,0.05137928250292481,1.4979648441602365,0.13438894013516878,0.879251608739932
STX6,Syntaxin-6,Syntaxin-6,-0.036455761687161095,0.024425909576771966,-1.492503751910595,0.13581355775783654,0.8818303014369936
MAGEB10,MAGBA,Melanoma-associated antigen B10,0.04482636268636487,0.030036624129767226,1.4923901731666493,0.13584331014303558,0.8818303014369936
GJD2,CXD2,Gap junction delta-2 protein,-0.05892470743022039,0.03946270726027241,-1.493174480949527,0.13563796044054308,0.8818303014369936
ZNF560,ZN560,Zinc finger protein 560,0.08624663016851336,0.05791913237438916,1.489087053497544,0.13671078095523886,0.884093575097585
IL17RA,IL-17 sR,Interleukin-17 receptor A,-0.06299010962258973,0.042302656897370915,-1.4890343596008158,0.13672465411229975,0.884093575097585
GRN,GRN,Granulins,-0.02380693467204265,0.01597522142413578,-1.4902412955650501,0.13640716684617582,0.884093575097585
ASTL,ASTL,Astacin-like metalloendopeptidase,0.04742385471465654,0.03188435598646375,1.4873706320049231,0.13716323689528592,0.8857791913120994
ERN1,ERN1,Serine/threonine-protein kinase/endoribonuclease IRE1,-0.07080156893789749,0.04763630498028472,-1.4862943078225779,0.13744754985023963,0.8864654801869729
PLG,Plasmin,Plasmin,0.047566813273609114,0.03204267045705134,1.4844834277269647,0.13792692346819782,0.8884064061425057
DGCR2,IDD,Integral membrane protein DGCR2/IDD,-0.05815789115103218,0.039248324013829335,-1.4817929838364556,0.1386415150424361,0.8918554307445599
HMGCS1,HMCS1,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",-0.08439783077544966,0.05704433155996059,-1.479513011502943,0.1392493160560375,0.8946094769587235
PAEP,Glycodelin,Glycodelin,0.04172456350580883,0.02824327535063314,1.4773273633390214,0.13983389808150043,0.8972074465822044
TMEM87B,TM87B,Transmembrane protein 87B,0.0369097541660629,0.025000948345228,1.4763341636641543,0.1401001671528269,0.8977589861697877
APOL1,Apo L1,Apolipoprotein L1,0.030546349863316863,0.02075250759958887,1.4719353657252494,0.1412841476578383,0.8984227015052352
CD7,CD7,T-cell antigen CD7,-0.059342005182205115,0.0403341623649128,-1.4712591436838038,0.1414668403253875,0.8984227015052352
RACGAP1,RGAP1,Rac GTPase-activating protein 1,0.09942132252396842,0.0675752331429537,1.4712686571668219,0.14146426883939198,0.8984227015052352
NFKBIB,IKB-beta,NF-kappa-B inhibitor beta,-0.06069209974298773,0.04121717758411129,-1.4724952871684205,0.14113301296967534,0.8984227015052352
SERPINA3,alpha-1-antichymotrypsin complex,Alpha-1-antichymotrypsin complex,0.04281769092929069,0.02905510272018004,1.4736719860071923,0.14081580245933736,0.8984227015052352
ANGPTL1,ANGL1,Angiopoietin-related protein 1:N-term,0.03271516172603212,0.022218772920035403,1.472410823215704,0.14115580361265256,0.8984227015052352
PCDHB10,PCDBA,Protocadherin beta-10,-0.04480646368654004,0.030388196581973292,-1.4744693244850162,0.14060117075759662,0.8984227015052352
FGF6,FGF-6,Fibroblast growth factor 6,0.08783569436595257,0.05975315972905426,1.4699757262082245,0.1418140766898676,0.8994806214507652
AOC2,Amine oxidase,Retina-specific copper amine oxidase,-0.07843098490122306,0.05338391749772613,-1.4691875114741029,0.14202765763474018,0.8996891951187931
TTC9B,TTC9B,Tetratricopeptide repeat protein 9B,-0.06088748523617528,0.041472242867469575,-1.4681502862227602,0.1423090892378931,0.900326499765527
ARHGAP30,RHG30,Rho GTPase-activating protein 30,-0.036958157158205725,0.02522208112546786,-1.4653095822805609,0.14308205581091984,0.9016054537054945
POLR1C,RPAC1,DNA-directed RNA polymerases I and III subunit RPAC1,0.055471771199893646,0.03785478574022815,1.4653833092745254,0.14306195372314034,0.9016054537054945
CLEC11A,SCGF-alpha,Stem cell growth factor-alpha,0.05713495019733851,0.03900901396029178,1.4646602002167386,0.14325920729380245,0.9016054537054945
SHBG,SHBG,Sex hormone-binding globulin,-0.06976118414774682,0.04764836220903649,-1.4640835679031303,0.14341665381296478,0.9016054537054945
CELA2A,ELA2A,Chymotrypsin-like elastase family member 2A,-0.06265097940670471,0.04275719661938115,-1.4652733191190095,0.14309194396600425,0.9016054537054945
TANK,TANK,TRAF family member-associated NF-kappa-B activator,-0.10543258523817517,0.07206292198895428,-1.46306286684206,0.1436956768132505,0.9018828603480091
EGFR,EGFRvIII,Epidermal growth factor receptor variant III,0.09296518150100871,0.06356559407523471,1.4625078685015884,0.1438475682539871,0.9018828603480091
FSTL4,FSTL4,Follistatin-related protein 4,-0.04788872682808385,0.03275705998709267,-1.4619360481970465,0.14400419240342785,0.9018828603480091
SIRPG,SIRPG,Signal-regulatory protein gamma,0.04191684795970418,0.028702001698438145,1.4604154929718764,0.1444213161658518,0.9033589612936885
MXRA8,MXRA8,Matrix-remodeling-associated protein 8:Extracellular domain,-0.04035934807162026,0.02785364298094381,-1.448979155051003,0.14758833531476173,0.9047580276328194
HSPB1,HSP 27,Heat shock protein beta-1,-0.13110582871889934,0.09049361363545867,-1.4487854275224492,0.14764243760394807,0.9047580276328194
MYSM1,MYSM1,Histone H2A deubiquitinase MYSM1,-0.040830098757670165,0.028200235549076344,-1.4478637487482793,0.1479000427102173,0.9047580276328194
APOF,Apo F,Apolipoprotein F,0.061410723920755146,0.042249444639205005,1.4535273645649203,0.14632251129993443,0.9047580276328194
PTGES3,TEBP,Prostaglandin E synthase 3,0.04648479358890648,0.03207104199390986,1.4494319703654694,0.14746193674808025,0.9047580276328194
CXCL16,"CXCL16, soluble",C-X-C motif chemokine 16,0.025385290130113175,0.01752854247675823,1.4482259528293644,0.14779876730406935,0.9047580276328194
SPINT1,HAI-1,Kunitz-type protease inhibitor 1,-0.050300010878601455,0.03457663411518634,-1.4547399469547928,0.14598644258767177,0.9047580276328194
MDK,Midkine,Midkine,0.051107108284768346,0.03503319384439884,1.4588195558692811,0.14486011548145278,0.9047580276328194
WISP1,WISP-1,WNT1-inducible-signaling pathway protein 1,0.04880426923883938,0.033686831172515495,1.448764028557781,0.14764841462364553,0.9047580276328194
IL15RA,IL-15 Ra,Interleukin-15 receptor subunit alpha,0.04736971334629064,0.032615302211681185,1.4523769560327777,0.14664189599897873,0.9047580276328194
C6,C6,Complement component C6,0.01716232118316268,0.011797949198835868,1.4546868183545092,0.14600115484474416,0.9047580276328194
NOTCH3,Notch-3,Neurogenic locus notch homolog protein 3,-0.01902241567093769,0.013097361517992533,-1.4523853254570092,0.14663957049276952,0.9047580276328194
ST8SIA3,SIA8C,"Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase",-0.08419171172987891,0.05815118931478673,-1.447807219799554,0.14791585348325267,0.9047580276328194
C1orf43,CA043,Uncharacterized protein C1orf43,-0.07379012853719859,0.050935340128371864,-1.4487019886629993,0.14766574425023354,0.9047580276328194
LRFN1,LRFN1,Leucine-rich repeat and fibronectin type III domain-containing protein 1,0.03202253439967203,0.021975101341544123,1.4572189634972534,0.14530122112430802,0.9047580276328194
SULF2,SULF2,Extracellular sulfatase Sulf-2,0.047209024944430175,0.032552789228935806,1.450229797895985,0.1472394332942104,0.9047580276328194
TNFSF10,TRAIL,Tumor necrosis factor ligand superfamily member 10,0.04457067220179118,0.030714065852369007,1.4511485524588532,0.1469835233684638,0.9047580276328194
CLN5,CLN5,Ceroid-lipofuscinosis neuronal protein 5:Lumenal domain,-0.027695018904817893,0.01899347188248961,-1.458133566952042,0.14504904054135268,0.9047580276328194
PRSS3,TRY3,Trypsin-3,-0.07893988262088993,0.054665904090759526,-1.444042386819933,0.1489717656257633,0.9092532963741706
PLA2G2A,NPS-PLA2,"Phospholipase A2, membrane associated",0.060937424328796404,0.04223128091720425,1.4429452056703211,0.1492805704971354,0.9092532963741706
TEK,sTie-2,"Angiopoietin-1 receptor, soluble",-0.03543671725248363,0.024546779625390817,-1.4436401757495076,0.14908491238616225,0.9092532963741706
HTATIP2,HTAI2,Oxidoreductase HTATIP2,-0.03267228866330752,0.022648386725014725,-1.4425879008513036,0.1493812404969013,0.9092532963741706
RNASE3,ECP,Eosinophil cationic protein,0.06515359635565969,0.04519826275916406,1.4415066504397813,0.14968619685814255,0.9099970380423587
HEPACAM2,HECA2,"HEPACAM family member 2:Isoform 1, Cytoplasmic domain",-0.03773684955806199,0.026200077772162215,-1.440333493901216,0.1500176120778198,0.9108996226042254
CLEC11A,SCGF-beta,Stem cell growth factor-beta,0.054392192109949715,0.03783626051153151,1.4375678614796616,0.15080111677425762,0.9145417301084393
NIPAL4,NIPA4,Magnesium transporter NIPA4,0.042378795906921105,0.029519117355042892,1.4356389927655249,0.15134941164812404,0.9167502683649752
CEACAM8,CEAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,0.05131492324281079,0.03576964569680014,1.4345941158539708,0.15164705968600992,0.9174370719035764
LECT2,LECT2,Leukocyte cell-derived chemotaxin-2,0.04753327690704311,0.033158062065602824,1.4335360375705641,0.1519489229467867,0.9177466667570136
CD200,OX2G,OX-2 membrane glycoprotein,0.034613549425992665,0.02415253201772116,1.4331230117238252,0.15206688091474918,0.9177466667570136
AMH,MIS,Muellerian-inhibiting factor,0.02731268879298327,0.019067549510748353,1.4324173527168316,0.15226857482098247,0.9178513729221207
